index	rating	review	label
2619	2.0	Apple needs to do better	0.0
2620	5.0	 Luckily those concerns were misguided as I can say they were definitely worth it (for me personally at least) I no longer have to worry about getting tangled in a cord when trying to do things while listening to music/talking on the phone/etc	1.0
2621	5.0	 and since theyƒ??re Bluetooth and have a pretty decent range I can leave my phone in one room of the house while I walk around listening to music from the pods	1.0
2622	5.0	 They also connect with my Apple Watch and allow me to stream music from there on runs where Iƒ??d rather not take my phone	1.0
2623	5.0	 Iƒ??ve gotten so much use out of them I think they were worth it for sure	1.0
2624	5.0	I was really hesitant on paying this much for ear buds but after considering I've spent more than this on cheap ones that aren't good I went through with it and I'm quite pleased	1.0
2625	5.0	 They are tapered so no need for those unbelievably uncomfortable rubber pieces other ear buds have	1.0
2626	5.0	 They are incredibly comfortable	1.0
2627	5.0	 I can wear them all day and never miss a beat, versus the thirty minutes tops those ones with rubber pieces that hurt my ears	1.0
2628	5.0	 They connect almost instantly, no need to try to pair them or anything like that	1.0
2629	5.0	 They sound fantastic and have a surprising amount of bass	1.0
2630	5.0	 I work construction and I can hear them over the noise at work	1.0
2631	5.0	 They last a good four hours and fully charge in 15 minutes	1.0
2632	2.0	Had to returned after a week because it stopped working	0.0
2633	2.0	 Purchased another pair in person from an electronic store and I can see the difference and makes me feel this were not the real ones or they were refurbished	0.0
2634	5.0	I have to say that I just got these AirPods and I LOVE them	1.0
2635	5.0	PROS: The sound quality is fantastic	1.0
2636	5.0	 Though I have never owned the first generation of the AirPods	0.0
2637	5.0	 I like how easy it is to pair these with my iPhone	1.0
2638	5.0	 It was so quick and simple	1.0
2639	5.0	 No such thing with the AirPods	1.0
2640	5.0	 I love the small container that stores and charges them	1.0
2641	5.0	 It just looks and feel nice in your hand too	1.0
2642	5.0	 I wish that they were a little more snug in my ear	0.0
2643	5.0	 Also with the AirPods it doesnƒ??t give me a battery level status at the top of my phone screen	0.0
2644	5.0	 With the AirPods I have to get the case and open it to get a status of the battery level	0.0
2645	5.0	I love these AirPods and am extremely happy with them	1.0
2646	5.0	 I highly recommend these earbuds	1.0
2647	5.0	 They're great	1.0
2648	5.0	 They sound pretty good and they just work	1.0
2649	5.0	 I love that I can make phone calls with them and have Siri at my beck and call whenever I need something	1.0
2650	5.0	 Also I love that I can use just one at a time, and it can be either the right or left one	1.0
2651	5.0	 These are well thought out, as most apple stuff tends to be	1.0
2652	5.0	 Only thing I don't love is the battery life, but I guess what do you expect for things so small	0.0
2653	5.0	 Nothing I've used works better than Apple Airpods	1.0
2654	5.0	 Its truly amazing	1.0
2655	5.0	 If you're tired of having the person on the other end of a phone call tell you they can't hear you very well because there's too much noise then these are the headphones for you	1.0
2656	4.0	Ok there not Hi-fi, but there pretty darn good	1.0
2657	4.0	 However, after using them after several flights, I hated the white noise they produced, as well as, the fit just did not work for me	0.0
2658	4.0	 That being said the AirPods 2 are great for my ears (no white noise) yes they donƒ??t have active noise canceling but I think the sound great for the price	1.0
2659	4.0	 They also fit my ears perfectly	1.0
2660	4.0	 Reason for four stars is that as an Apple product who owns beats I expected better highs and mid-tones	0.0
2661	4.0	 They do have pretty good base for the size of the ear pod and the sound is not blown out	1.0
2662	4.0	 But they were friendly and did Got it done	1.0
2663	2.0	The Airpods arrived very fast, clean packaging, ez to pair	1.0
2664	2.0	 Charged and placed into opn quickly	1.0
2665	2.0	 Though very cautious, I leaped in	0.0
2666	2.0	If u r lookn to hear without straining, these ARE NOT the product for u	0.0
2667	2.0	 No onboard volume adjustments, so phone is dialed up to the max	0.0
2668	2.0	 TERRIBLE Audibles	0.0
2669	2.0	Also, the one size fits all earlobs does not work	0.0
2670	2.0	 Battery seems to be good so far	1.0
2671	5.0	 Without going into the settings menu your AirPods are automatically synced just by holding them next to your iPhone	1.0
2672	5.0	 They stop playing music the second you remove them from your ears, you can customize minor commands with the double tap feature	1.0
2673	5.0	 In earphone usually drop out of my ears constantly but these stay in	1.0
2674	5.0	 I do have to admit that I wish these AirPods had a little more bass and were 10% louder, but with all the other features and conveniences added together these AirPods are still worth 5 stars	1.0
2675	3.0	 Sound quality and loudness clearly goes to Galaxy Buds, the airpods just don't do the job	0.0
2676	3.0	 As for stability (staying in ear) again the Buds have the rubber nipples so they stay put and are comfortable unlike the airpods which after a hour or so leave you with a sharp pain where the edge rest against the inside of your ear	0.0
2677	1.0	This is one of the purchases where everything that could go wrong did go wrong	0.0
2678	1.0	 I received the Airpods, and like so many others who have purchased them and left reviews, the left Airpod was defective	0.0
2679	1.0	 So, because of what was an issue on Amazon's end initially, I'm now screwed out $29 for the AppleCare purchase when I was sent defective Airpods	0.0
2680	1.0	If you are willing to buy these Airpods after so many reviewers, including myself, provide feedback stating this product is defective, don't waste your money on the AppleCare	0.0
2681	5.0	 They work great	1.0
2682	5.0	 They've only fell out of my ears a few times	1.0
2683	5.0	 The nice thing is that I can switch positions in bed without worrying about the cord	1.0
2684	2.0	 Like all air pods the battery life and connectivity is great in the beginning and wears down over time	0.0
2685	2.0	 My 1st gens were all but unusable by the end of their second year	0.0
2686	2.0	 These have about half the usable range of the first gens	0.0
2687	2.0	 With these the connection starts to break up when my phone is just one room over	0.0
2688	5.0	 That aside, these things are amazing and work seamlessly when going back and forth between macbook, iphone, car, etc	1.0
2689	5.0	 I have been using them for work not that I WFH as a teacher and then enjoy them in the afternoons as well	1.0
2690	5.0	 Definitely invest in a case right away, I've heard complaints of the case opening up too easily without one plus there are a bunch of fun cases you can get	1.0
2691	5.0	 When the charging case is charged these guys charge up in 20 minutes no problem from completely dead	1.0
2692	5.0	 If you don't have apple products I wouldn't spend the money, but the seamless ability to go between all of your apple stuff is 200% worth it if you are already invested and the sound quality is great	1.0
2693	3.0	Battery life (4 hours) is just long enough for a domestic flight but too short for international flights	0.0
2694	3.0	I also worry that they'll fall out of my ears on the plane and get lost in the seats	0.0
2695	3.0	Phone calls are a bit muffled	0.0
2696	3.0	 They pair automatically but sometimes the left or right channel won't come on	0.0
2697	5.0	I love my AirPods	1.0
2698	5.0	 I am happy to report that I have had my Airpods for almost one year and I am just as in love today as I was a year ago	1.0
2699	5.0	 They are lightweight, super convenient and functional, and I can't seem to live without them	1.0
2700	5.0	 I recommend looking into Apple Care for any and all Apple products that you are considering to buy	1.0
2701	5.0	I never thought wireless AirPods one day could be an object I canƒ??t live without	1.0
2702	5.0	 But I love AirPods just because it is so tiny, invisible, and I get so used to it	1.0
2703	5.0	 My ears love it	1.0
2704	5.0	 I love how free I feel with AirPods and unlike other wireless headphones, it is light and chic just as all those regular AirPods I have over many years	1.0
2705	3.0	I got issues with this device 	0.0
2706	3.0	 There is no kind of cover to keep the buds clean	0.0
2707	3.0	Upon first use, after charging, the phones discharged to 71% after only about a half hour of use	0.0
2708	3.0	 Considerably longer on second use	1.0
2709	3.0	 Volume level ainƒ??t much	0.0
2710	3.0	 buds are NOT ƒ??discoverableƒ? under Windows 10	0.0
2711	3.0	 I can only use these on iPhone, iPad and presumably Mac	0.0
2712	3.0	 Does not work in Windows 10 and, Iƒ??d bet, Android	0.0
2713	3.0	 Pretty stupid	0.0
2714	3.0	they stay in your ear pretty well	1.0
2715	3.0	they are small and light	1.0
2716	3.0	they sound pretty good	1.0
2717	3.0	Probably the worst battery life of any earbuds on earth	0.0
2718	3.0	I nearly always listen with ONLY 1 earbud in at a time because the other one needs to charge, and I'd rather listen CONTINOUSLY through the day, then have to take both earbuds out and let them charge together	0.0
2719	3.0	Maybe I need a SECOND pair of these so one pair can charge while I'm wearing the other	0.0
2720	4.0	To these work well and I like that you can hang up/answer a call by double tapping	1.0
2721	4.0	 I went ahead and took the leap for the new pro pair & OMG AMAZING	1.0
2722	4.0	 It literally cuts out sound by at least 80-90% in noise cancellation mode, and with easy tap,	1.0
2723	4.0	JUST GET THE NEW AIRPOD PRO	1.0
2724	4.0	 They are comfortable, yes expensive	1.0
2725	4.0	 almost ridiculous but since using I don't regret buying at all	1.0
2726	1.0	 So I other words, the new AirPods that would have been in warranty if I bought them from Apple, are out of warranty because Amazon bought them 6 months before I did	0.0
2727	5.0	Good sound, they fit in the ears and do NOT fall out like corded buds	1.0
2728	5.0	 The sound is good, but don't expect audiophile level sound	1.0
2729	5.0	 You can't expect any better than this from tiny little ear buds	1.0
2730	5.0	 But the essential element to these are the freedom to walk away from your source with NO wires, nothing	1.0
2731	5.0	 The freedom is the charm here	1.0
2732	5.0	 That and the apple name make this worth the investment	1.0
2733	5.0	 But for videos, non serious music listening and whatever else, these are great	1.0
2734	5.0	 I would say it's better to spend the extra money and get the good stuff, than spend twenty or thirty bucks on some unknown product	1.0
2735	5.0	It paired effortlessly with my iPhone seven and my older iPad four	1.0
2736	2.0	 I am now purchasing directly from Apple, these are NOT the latest model, don't be fooled	0.0
2737	5.0	Overall the airpods are ok, but they're very expensive when you could easily spend the money elsewhere and get somewhat similar quality bluetooth headphones	0.0
2738	5.0	 Not always does the battery life display on your phone or device sometimes i have to open and close the case a few times for the phone and or ipad to be able to see my device	0.0
2739	5.0	 It doesnt always connect either, thats another thing I dont like about these things	0.0
2740	5.0	 Also they can fall out easily from your ears and thats really ridiculous when you're already paying a premium price for the things	0.0
2741	5.0	 They only costed me like $30 bucks and here im spending much more and they dont even stay in my ears at all	0.0
2742	2.0	These ear pods are wonderful in quality of sound, ease of use	1.0
2743	2.0	 I particularly like how you just lift it into your ear and it knows to switch	1.0
2744	2.0	Downside: Battery life is surprisingly and disappointingly brief	0.0
2745	2.0	 The buds went dead before the call was finished	0.0
2746	2.0	Ears are not one size fits all	0.0
2747	2.0	 I must be careful when using them or they will fall out of my ear	0.0
2748	2.0	"Having to pay an additional $100 for the ƒ??pro"""" model, which is supposed to have adjustable fittings, is a rip off"	0.0
2749	2.0	So, if purchasing these, beware of the fit	0.0
2750	2.0	I will not recommend these or purchase again	0.0
2751	5.0	I wouldnƒ??t call myself an Apple fanboy but their devices simply work, and do the one thing they are designated to do better than any other of its competitors	1.0
2752	5.0	 One negative thing about is the fact of noise cancellation being almost none existent	0.0
2753	5.0	 Especially in the subway when the trains are passing by the only sound you hear is the sound of the train and nothing else despite having the AirPods on	0.0
2754	5.0	 Apart from noise cancellation AirPods blow away any other earpieces Iƒ??ve owned	1.0
2755	5.0	 With them having discount of 20 bucks I decided to get a pair and they are exactly what I hoped for	1.0
2756	5.0	 If Apple comes up with a newer model that takes care of the noise cancellation issue I will definitely upgrade	1.0
2757	5.0	I bought these for my husband for Father's Day and he loves them	1.0
2758	5.0	 The sound quality is good as well as the battery life	1.0
2759	5.0	 These ear pods stay in his ears unlike some others that he has tried	1.0
2760	5.0	 The price was comparable to other web sites that I tried, but I bought them from Amazon, because of the two day delivery and easy returns in case something went wrong	1.0
2761	5.0	 Nothing went wrong and the hubby is happy	1.0
2762	4.0	I have to say that I absolutely love the airpods	1.0
2763	4.0	 They've become an integral part of my life	1.0
2764	4.0	 They work great for being on the phone, and I prefer them to my car's bluetooth phone system	1.0
2765	4.0	 The battery life is phenomenal	1.0
2766	4.0	 I'm just so glad I made this purchase	1.0
2767	4.0	My only complaint is that when I go for a run they do not stay in very well	0.0
2768	4.0	 However, during warmer weather when I don't wear anything over my ears I've had trouble with them	0.0
2769	4.0	 They rarely actually fall from my ears	0.0
2770	4.0	 However, they generally slide out of place very easily and I have to keep pushing them back in	0.0
2771	1.0	I have been an early adopter of Apple products and have never been disappointedƒ?? until the AirPods	0.0
2772	1.0	 I then had trouble getting the other AirPod to connect	0.0
2773	1.0	 Still didnƒ??t work	0.0
2774	1.0	 Second issue is the right AirPod frequently does not charge	0.0
2775	1.0	 When my computer programmer son could not get them to work properly, I knew I got a lemon	0.0
2776	1.0	 I hear the Pros are better but donƒ??t want to get burned again	0.0
2777	1.0	 I bought a cheap pair of Edifier buds which work reasonably well and were 25% of the cost of The AirPods	0.0
2778	5.0	 I was leery of purchasing these based on reviews stating the received used ones but, I am glad I did	1.0
2779	5.0	I bought these for my 15 year old daughter and she loves them	1.0
2780	5.0	 They paired easily with her phone She loves the sound quality and they appear to have a good battery life	1.0
2781	5.0	 She uses her AirPods daily and both sides are still working	1.0
2782	2.0	This is my second pair (I had the first generation Airpods), and they have the same problem: unreliable charging	0.0
2783	2.0	 I'll put them in the case, and the orange charging light will come on; I take them out some time later, and one is completely discharged	0.0
2784	2.0	 I clean them, and still have problems	0.0
2785	2.0	 Also, sometime they don't register in my ear(s): I need to open and shut the case and insert/remove them to/from my ears multiple times	0.0
2786	1.0	 One pod was muffled while other pod was fine	0.0
2787	1.0	 Independently confirmed faulty pod with different iphones of 20-somethings	0.0
2788	1.0	Between dirt and defective equipment it sure seemed like manufacturer repackaged faulty and/or poor Quality Control	0.0
2789	1.0	 Not a good look for Mothers Day with family around	0.0
2790	5.0	 They fit perfectly in your ear	1.0
2791	5.0	 They pair seamlessly with multiple devices	1.0
2792	5.0	 These are the bomb and well worth the premium price	1.0
2793	5.0	 I am amazed that they rarely fall out of my ear so I really don't worry about losing them	1.0
2794	5.0	 They are great and well worth the price	1.0
2795	5.0	you can voice control this air buds	1.0
2796	5.0	I absolutely love these Apple AirPods	1.0
2797	5.0	 They are amazing and although I lost one for a couple hours, I would totally recommend them	1.0
2798	5.0	 I use one in my ear at all times and especially when Iƒ??m driving	1.0
2799	5.0	 The noise cancellation is awesome and I can hear everything even with just one airpod in	1.0
2800	5.0	 There especially good with driving because our state is hands-free now, so I donƒ??t have to be afraid of getting a ticket or whatever for Driving and talking on my cell phone	1.0
2801	5.0	 These have not broken it all and like I said even though I lost one for a little while, I was able to track it and find it with the find my iPhone app	1.0
2802	5.0	 They hooked up to my phone super easily literally I open my iPhone and then open the AirPods case and a little thing popped up on my phone automatically that showed it the battery life of these AirPods and connected them to my phone	1.0
2803	5.0	 It was very easy to do I never had to go to Bluetooth and do anything fancy I did it automatically on my iPhone	1.0
2804	5.0	 Totally worth the price in a really great buy and Iƒ??m very happy that I got them	1.0
2805	5.0	 These have not broken it all and like I said even though I lost one for a little while, I was able to track it and find it with the find my iPhone app	1.0
2806	5.0	 It was very easy to do I never had to go to Bluetooth and do anything fancy I did it automatically on my iPhone	1.0
2807	5.0	 Totally worth the price in a really great guy and Iƒ??m very happy that I got them	1.0
2808	4.0	I loved my 1st generation airpods but someone broke my car window to steal them so here I am I keep seeing all these reviews about them being fake and they arenƒ??t 2nd generation but all you have to do is go on check coverage-Apple and type in the serial number and it will literally tell you itƒ??s not an amazon site so you know you arenƒ??t being played by amazon :) mine ARE real and they are 2nd generation	1.0
2809	4.0	 That was annoying AND maybe itƒ??s the new model or something but the top that you flip open is so loose like really really wobbly and feels fake or cheap idk why Apple would change that or if it has something to do with the loose top I explained either way real product but not what I was expecting hopefully they work as long as my first pair I got from the Apple store	0.0
2810	2.0	 One earbud refused to charge at all	0.0
2811	2.0	 The other, even when fully charged, was totally hit or miss when it came to pairing with my new iPhone 12 Pro Max	0.0
2812	5.0	They're the most reliable wireless earbuds I've come across and you can get applecare with them, which has the best customer service I've come across	1.0
2813	5.0	 It was a little uncomfortable at first because I have smaller ears but my left ear got used to them and now it feels like I'm wearing nothing	1.0
2814	5.0	 They pair seamlessly and you really pay for quality and peace of mind	1.0
2815	5.0	 Now that I have these and the warranty, I know I don't have to go hunting again	1.0
2816	4.0	They are great headphones	1.0
2817	4.0	 The sound quality when listening to music is excellent	1.0
2818	4.0	 I love That they can detect when they are in your ear and when they are not	1.0
2819	4.0	 These also have a locator on them if you lose them they can give off a siren noise to find them	1.0
2820	4.0	 They do slide out the ear	0.0
2821	4.0	 Overall great headphones	1.0
2822	4.0	They sound really great--good highs and especially good bass for a pair of in-ear headphones	1.0
2823	4.0	 And I like the way they fit in my ears	1.0
2824	4.0	 The connection tends to break up when my phone and the headphones are moving--like if I'm trying to listen while exercising	0.0
2825	4.0	 I'll keep them because they sound great, but am a bit disappointed about that one thing	1.0
2826	5.0	 Nice, snug and comfortable	1.0
2827	5.0	 It doesn't even make any attempts to fall out	1.0
2828	5.0	 Almost every aspect is perfect for what they were bought	1.0
2829	5.0	 My only complaint is price ofc	0.0
2830	5.0	Never intended to use them for music for obvious reasons, but I must say I expected them to sound way worse, than they do	1.0
2831	5.0	 For an average Joe they sound very decent	1.0
2832	5.0	 Still if you value sound quality, I would look elsewhere	0.0
2833	5.0	 These are clearly not for music enthusiasts	0.0
2834	5.0	 If you need earbuds for your iPhone mostly for the phone calls and occasionally to listen the music, look no further	1.0
2835	5.0	 Taken they will hold in your ears nice an snug, which I suggest you to find out before buying them	1.0
2836	5.0	AirPods are great	1.0
2837	5.0	 These do not have noise cancellation and there are definitely headphones with better sound quality but the ease of use and battery is unmatched	1.0
2838	5.0	 These connect to just about everything and it is so easy to just carry around and pull them out when you need	1.0
2839	5.0	 I bought one for everyone in my family from Black Friday and we all have been loving them these past months	1.0
2840	5.0	 They automatically connect to my phone but if I need I can easily switch to my iPad and laptop within seconds	1.0
2841	5.0	 The battery life is a couple hours long and you can fully charge them in the case for less than 20 min	1.0
2842	5.0	 They last more than a day so all you have to do is remember to charge the case every couple days	1.0
2843	5.0	 My only personal problem with them is the case is so small	0.0
2844	5.0	 You definitely need a rubber cover or something because its slippery	0.0
2845	4.0	I really like the function and sound	1.0
2846	4.0	 I love to wear while floating in the pool or working in the kitchen	1.0
2847	4.0	 What I don't like is the comfort or lack of	0.0
2848	4.0	 Wish I could afford the AirPodPro but fighting cancer is expensive and I just can't spend that much	0.0
2849	5.0	Everyone is posting that there isn’t a difference between these and the 1st gen	0.0
2850	5.0	This is misleading and inaccurate	0.0
2851	5.0	Is the improvement drastic, no, but it is still an improvement	1.0
2852	5.0	The improvement is that Apple has upgraded the on-board chip to the H1, which leads to faster and more stable pairing	1.0
2853	5.0	It’s been tested and proven to be faster	1.0
2854	5.0	If you already have the 1st gen, then it’s probably not worth the upgrade	0.0
2855	5.0	If you are looking to buy your first pair of AirPods, then go for these	1.0
2856	5.0	These AirPods are amazing they automatically play audio as soon as you put them in your ears and pause when you take them out	1.0
2857	5.0	A simple double-tap during music listening will skip forward	1.0
2858	5.0	" To adjust the volume, change the song, make a call, or even get directions, just say ""Hey Siri"" to activate your favorite personal assistant"	1.0
2859	5.0	Plus, when you're on a call or talking to Siri, an additional accelerometer works with dual beamforming microphones to filter out background noise and ensure that your voice is transmitted with clarity and consistency	1.0
2860	5.0	Additionally, they deliver five hours of listening time on a single charge, and they're made to keep up with you thanks to a charging case that holds multiple additional charges for more than 24 hours of listening time	1.0
2861	5.0	Just 15 minutes in the case gives you three hours of listening to time or up to two hours of talk time	1.0
2862	5.0	I would highly recommend it to anyone looking to buy	1.0
2863	5.0	These are great but not much better then gen1	1.0
2864	5.0	Only addition is Siri feature	0.0
2865	5.0	I will rather buy the previous model on discount and Save some green	0.0
2866	1.0	every time I opened the charging case (after couple hours - enough time for charging), the left earplug was always at very low battery (0-5%), but the right one is fully charged	0.0
2867	1.0	So I returned it	0.0
2868	5.0	My son really wanted airpods but his parents thought that they were a waste of money so I bought them for him behind their back and he loves them	1.0
2869	5.0	He has wanted them for a while now and these are really good quality	1.0
2870	5.0	Real things	1.0
2871	5.0	He wore them all day long	1.0
2872	5.0	Glad he's thankful	1.0
2873	5.0	God Bless, Margaret (Michael's mother)	1.0
2874	5.0	Excellent, pretty useful	1.0
2875	5.0	easy to use and reliable	1.0
2876	5.0	At first I had some doubts about it being reliable to my Mac as some Bluetooth speakers sometimes cut off, but these work great and are really comfortable to my ears	1.0
2877	5.0	Aesthetically, they look great to me	1.0
2878	5.0	Worth every penny	1.0
2879	1.0	Poor quality microphone	0.0
2880	1.0	Not suitable for a remote worker taking calls	0.0
2881	1.0	If your job requires dictation or a high quality mic, go elsewhere	0.0
2882	4.0	Got it for my wife’s birthday	1.0
2883	4.0	Since XS doesn’t have the old headphone plugs, AirPods work perfectly	1.0
2884	4.0	More importantly she loves it	1.0
2885	4.0	Sound effect is pretty good too	1.0
2886	1.0	After using them for a week, I was listening to them and the right air pod went dead	0.0
2887	1.0	So when I got home I charged them, and the next day I went to use them again and the right air bud was still dead	0.0
2888	1.0	So I did some research, tried to reset them, and then I couldn't reconnect them to my phone at all	0.0
2889	1.0	Apple wanted a $180 deposit to get a new set, which is MORE THAN WHAT I ORIGINALLY PAID FOR	0.0
2890	1.0	Never had an issue with Amazon's customer service, but Apple was extremely disappointing	0.0
2891	1.0	I won't purchase these again	0.0
2892	5.0	They are amazing	1.0
2893	5.0	It's as simple as just opening the case and you're in	1.0
2894	5.0	Sound quality isn't the best for headphones at this same price but the convenience is where you will be satisfied	1.0
2895	5.0	Can't get enough of these	1.0
2896	5.0	The sound is improved compared to the regular apple headphones	1.0
2897	1.0	right pod suddenly stopped working less than a week of purchasing and as well as case connectivity issues	0.0
2898	1.0	i did not drop it or water damage it, seems to be a manufacturing defect	0.0
2899	1.0	Do not buy	0.0
2900	1.0	When they arrived they were in a box with not bubble wrap or anything	0.0
2901	1.0	They connected to my phone for a few minutes and never connected again	0.0
2902	1.0	Do not waist your money	0.0
2903	5.0	Many customers are complaining that this is not the latest model	0.0
2904	5.0	This is false	0.0
2905	1.0	THIS IS NOT THE LATEST MODEL	0.0
2906	1.0	DO NOT BUY THESE IF YOU WANT AIRPODS 2	0.0
2907	1.0	Also, mine did not work	0.0
2908	1.0	They never paired and I feel like Amazon is scamming people by selling these as if they were in fact the latest model	0.0
2909	1.0	Edit: The second pair just came in and they are absolutely disgusting	0.0
2910	1.0	If anyone at Amazon looked at these and thought it was okay to ship the product in this condition, I would be surprised	0.0
2911	1.0	There's earwax on the headphones, dust and dirt all over the insides, and so on	0.0
2912	1.0	I reiterate - do NOT buy this product	0.0
2913	1.0	This is not the wireless charging model this is not even the (latest version) I bought these thinking they where the newest version 2 AirPods with charging case this is not the case	0.0
2914	1.0	Did not work , very unimpressed with how they didn’t work the left headphone did not work at all , i didn’t drop them or anything straight out of the box and they weren’t working	0.0
2915	4.0	Taking the Apple AirPods at face value, they're a solid headset for the money	1.0
2916	4.0	If you already have the original, first generation AirPods and just want to upgrade, not a bad option either	1.0
2917	4.0	The 2nd generation AirPods feature an improved software chip & runs off of BlueTooth 5	1.0
2918	4.0	The software chip allows a faster, stronger, and more stable connection with your device(s)	1.0
2919	4.0	Sound quality: Straight out of the box, sound is pretty solid	1.0
2920	4.0	No crackles, static, pops, or any abnormal noises created by the more economic-friendly headsets	1.0
2921	4.0	You have a lot more adjustability & tuning capabilities if paired on an iOS/Apple device vs using for example paired with an Android OS device	1.0
2922	4.0	So, ultimately Apple users may or may not get a better sound quality experience	0.0
2923	4.0	Noise cancellation: AirPods do fit fairly well in the ear without having to be jammed inside your ear canal	1.0
2924	4.0	" Generally they create a snug fit using Apple's ""universal"" earphone design, it is one size fits most not one size fits all"	1.0
2925	4.0	I believe only the AirPods Pro currently has an active noise cancellation utilizing two microphones but I would double-check Apple for accurate information	1.0
2926	4.0	Apple I believe rates 5 minutes of charging time is equivalent to 1 hour of talk/listening time and 15 minutes of charging time is equivalent to 2 hours of talk/listening	1.0
2927	4.0	Warranty: Apple provides a 1-year standard manufacturer's warranty on this product	1.0
2928	4.0	This ONLY covers defects/defaults from the manufacturer	0.0
2929	4.0	This will NOT cover physical and/or liquid damages to AirPods, case, or charging cable included	0.0
2930	4.0	00 and 2 years and well worth the extra money	1.0
2931	4.0	We get it, accidents happen	0.0
2932	4.0	There is no additional fees or deductibles involved	1.0
2933	4.0	You have 60 days from the original purchase date to contact Apple by providing your AirPods serial number (on outside of the box) and Apple will tell you if you're still eligible	1.0
2934	4.0	You can renew AppleCare for another 2 years for the same fee of $29	1.0
2935	4.0	You can go into an Apple store location and get live repair/replacement on your AirPods	1.0
2936	4.0	Apple has allowed Android and other non-iOS devices to use AirPods since the AirPods pair/connect via BlueTooth	1.0
2937	4.0	Apple may charge a lot of money for their products on accessories but they never fall short of being a revolutionary, well-designed, reliable product that works as advertised	1.0
2938	1.0	I've had these air pods for a little under 2 weeks and having a very tough time connecting the air pods to my phone for calls	0.0
2939	1.0	Multiple issues	0.0
2940	4.0	- light,	1.0
2941	4.0	-comfortable,	1.0
2942	4.0	-Wonderful phone call performance (at both ends)	1.0
2943	4.0	- great charging case	1.0
2944	4.0	-5 hour battery life	1.0
2945	4.0	- open design allows you to hear traffic, conversations, etc (this is a negative in noisy environments)	1.0
2946	4.0	- will not stay in without earhooks	0.0
2947	4.0	- Not water/sweat proof	0.0
2948	4.0	THANK YOU AMAZON	1.0
2949	4.0	If I had to buy just one, it would be the AirPods	1.0
2950	3.0	I was spectacle at first buying these online and not at an Apple store, but they are the newest model of airpods	1.0
2951	3.0	Unfortunately, the charging case that came with it, is actually the case that comes with the original airpods	0.0
2952	3.0	The new case has the LED on the outside, not on the inside and the Bluetooth pairing button on the back, is supposed to be in the middle of the case, not any lower	0.0
2953	3.0	These are the new airpods, however, it came with the old case for the original airpods	0.0
2954	3.0	Although the 2nd generation AirPods came out in March 2019, improvements are merely incremental	0.0
2955	3.0	The Apple AirPod 2 is the perennial best seller in this price range	1.0
2956	3.0	You won’t be disappointed unless you need the awesome feature of noise cancellation	1.0
2957	3.0	If it’s better mic quality you are after, or have hearing difficulty, the AirPods are a bit better, capturing more-subtle voice tones	1.0
2958	3.0	This Apple model has none unless you spring for the newest $250 Pro version	0.0
2959	3.0	If you haven’t experienced noise cancellation in headphones, or earbuds, you’ll likely be as blown away as I was	0.0
2960	5.0	THESE ARE GREAT	1.0
2961	5.0	First of all, they paired with my iPhone XR, almost instantly	1.0
2962	5.0	All I had to do was have my phone open and near the AirPods, while they were still in the charging case, open the lid and within seconds they paired	1.0
2963	5.0	It displays the charge of both the AirPods and the case on your phone, too	1.0
2964	5.0	Super cool	1.0
2965	5.0	The sound quality was awesome	1.0
2966	5.0	These have a excellent Bass response, too	1.0
2967	5.0	These were a outstanding purchase for me	1.0
2968	5.0	I’m so glad that I patiently waited for the AirPod 2s	1.0
2969	5.0	The original AirPods are good I have heard, but for several improvements these are even better	1.0
2970	5.0	I definitely recommend them	1.0
2971	5.0	I’m another satisfied listener and a very happy customer	1.0
2972	5.0	Apple is releasing some AirPods with noise cancellation, I think that's the biggest complaint most people have: that they don't feel like they're deafened to the world around them	0.0
2973	5.0	The sound quality is decent	1.0
2974	5.0	I'm no audiophile so to me they sound great	1.0
2975	5.0	Just keep track of them and you should be good to go	1.0
2976	5.0	At first they hurt my ears so I bought some silicone covers with wingtips	0.0
2977	5.0	" They helped the AirPods stay in my ears without moving around and ""softened"" the edges of the earphones"	1.0
2978	5.0	The battery life is pretty good, and popping them back in the case for 10-15 minutes boosts them almost back up to full	1.0
2979	5.0	So I'll wear them at work and then if I get up to grab a drink or use the bathroom I'll give the AirPods a quick charge and be good to go the rest of the day	1.0
2980	5.0	They pair immediately with your iPhone and I've never had any connectivity issues or sound quality issues, so I'm very happy with my purchase	1.0
2981	1.0	I was super excited for her, but to my surprise, as soon as the package arrived I saw there was something wrong	0.0
2982	1.0	" Immediately looking at the box (see pictures and video) containing the ""AirPods"" I could tell this was not an original apple product (no apple logo, or serial number)"	0.0
2983	1.0	Once I opened the colored box I could confirm that I was right on my assumption	0.0
2984	1.0	I already contacted Amazon but I live in the Dominican Republic and I know I can't return packages to the US, so I'm stuck with some cheap knock offs, I will never use, which I paid more than 130+ Dollars	0.0
2985	1.0	All of this is very annoying	0.0
2986	1.0	" I'm very upset I got ""tricked"" into buying what I thought was an original product (paid in full as an original) sponsored by Amazon"	0.0
2987	1.0	This is a waste of money	0.0
2988	1.0	After having the AirPods for 1 week the left side decided to stop working	0.0
2989	1.0	Don’t waste your money on these cheap no good AirPods	0.0
2990	1.0	Right bud stop working after two months with normal use and no damage	0.0
2991	1.0	Tried different way to reset the device still cannot make it work	0.0
2992	1.0	Did a little bit research online, the quality control for airpods 2 is very bad	0.0
