index	rating	review	label
8128	2.0	 I will only get about 5 minutes of listen time before it dies again	0
8129	2.0	 Not sure if I got a faulty pair, but it is really frustrating since I spent so much on these	0
8130	5.0	These air pods are much more comfortable than I imagined they would be and the sound quality is fantastic	1
8131	5.0	 I’m very pleased with this purchase	1
8132	5.0	 I let my hubby check them out and he looked at me and said, “Get me a pair”	1
8134	5.0	 Great bargain	1
8135	5.0	Finally got the AirPods after months of denying the need for it	1
8136	5.0	 If you are a MacBook user and upgrade to any of the iphones post iPhone 6s, you’ll end end up with headphones that work with your phone but not the MacBook Pro	1
8137	5.0	 So annoying, Apple	0
8138	5.0	 So eventually you’ll have to get the AirPods to solve the problem	0
8139	5.0	Now the actual product review - good design allowing the headphones to charge while in the case	1
8140	5.0	 These work best for just about everything except workout and flight travel 	1
8141	5.0	 I've wanted wireless headphones since before airpods became a thing	1
8142	5.0	 These are exactly as promised, and came sealed in a white apple box	1
8143	5.0	 They hold a charge for like 8 hrs of continuous use and I've had them about a month	1
8144	5.0	 I love to take them on walks with me so I can listen to podcasts	1
8145	5.0	 I've used them on phonecalls and haven't had an issue	1
8151	2.0	There is a serious deteriorating bluetooth connection issue with iPhone	0
8152	2.0	 It becomes more and more common after half year of use that iPhone shows the airpods are connected but the sound still goes to speaker; or there is no sounds in either airpods or speakers	0
8153	2.0	 It's unclear what's the issue	0
8154	2.0	 I typically have to try turn the bluetooth on and off several times before it's back to normal state	0
8155	4.0	I am loving my new Airpods, and I do not even have an iPhone	1
8156	4.0	 These are just great headphones and they are so much less expensive than the newest latest and greatest model	1
8157	4.0	One thing I would recommend is to buy those little ear hook things that help the ear bud stay in your ear	0
8158	4.0	 These are especially helpful when using the Airpods for working out/running	1
8159	4.0	Otherwise, the case fits conveniently in your pocket, its lightweight, battery life is great, these are perfect	1
8160	3.0	Have sent in 3 times for repair	0
8162	3.0	 Left AirPod sound muted	0
8163	3.0	 Nothing I have done	0
8164	3.0	 Returned to Apple they “fixed” it but now 2 months later same problem	0
8165	3.0	 Sending back AGAIN	0
8166	3.0	 Ridiculous after spending over $100 on them	0
8167	3.0	 Not worth it in my opinion	0
8168	5.0	the airpods is a no brainer when it comes to wireless earphones if you adopted the apple ecosystem	1
8169	5.0	 I really like the feature where it auto connects to your apple device when taken out and also it remembers which apple device you last listen to and connects to that	1
8170	5.0	 Also the auto pausing feature it has just puts it way ahead of other competitors	1
8171	5.0	 And not to forget the image upgrade it brings to the person wearing it	1
8172	5.0	 Definitely a buy	1
8173	4.0	I bought these AirPods of Amazon, for my daughter’s birthday, She was so happy and excited	1
8174	4.0	 I was a little worried of them being fake or not working properly or anything like that	0
8175	4.0	 But I was completely wrong they work amazing the sound quality is great	1
8176	4.0	 To be able to get both of your AirPods charged equally make sure that your charging case is fully charged	1
8177	4.0	 And then overnight place in your AirPods insider charging case that way you have your AirPods and AirPod Case charge for the rest of the day	1
8178	4.0	 I have not had any technical difficulties so far with the AirPods	1
8179	4.0	 They are very comfortable	1
8179	4.0	 they don’t slip out MY ears	1
8180	4.0	In my opinion these are great	1
8182	4.0	 Love them and would recommend you to buy them	1
8183	4.0	 They also work amazing with phone calls	1
8184	4.0	The sound quality on this is amazing it doesn’t have the best noise cancellation	1
8184	4.0	if someone’s talking to you you probably wouldn’t hear them but sound is amazing and it’s loud enough	0
8185	3.0	These seem a bit larger in the ear than the earphones that come with the phone	0
8186	3.0	 They are tight fitting with no way of adjusting the fit	1
8187	3.0	 Right ear started hurting as the airpod felt like it was pressing against the cartilage of the ear	0
8188	3.0	 Strangely they feel so tight that my ears begin to hurt after 30 min of use, but also they feel like they will fall put of the ear because they are super smooth	1
8189	3.0	 I should have waited for the air-pod pros	1
8190	3.0	 I was going to give these to the girlfriend, but she doesnt even want them	0
8191	3.0	 Do not fall asleep with them, woke up from ear pain	0
8193	5.0	 I’m gonna keep this short so here are the 3 main things I love	1
8195	5.0	 Instant pairing	1
8197	5.0	 Sound quality (phone calls, music, movies)	1
8199	5.0	 Find my AirPods (only works if it’s connected BUT you can still get the last known location)	1
8200	4.0	I like them a lot and get pumped by the music	1
8200	4.0	I have always had a tough time keeping any ear bud or earphone	0
8201	4.0	I always needed the soft silicone pieces to stick	1
8202	4.0	 I don't know if there is a way to get a soft cover over these	1
8204	4.0	Just bought a pair of ear hooks that loop over the ear and NOW I can listen to air pods and enjoy	1
8205	4.0	the sound while I workout or do lawn work	1
8206	4.0	 I wish the ear hooks were around 2 years ago when I first bought them	1
8207	4.0	There's not much bad to say	1
8208	4.0	 They work great, the pod charger thing is a a great idea	1
8209	4.0	Problem is, with careful use, my last pair lasted about 14 months before they just died	0
8210	4.0	 That's way to short a life span	0
8211	4.0	Still, when it comes to usage, it's better than anything like it	1
8213	4.0	 I hate you Apple	0
8214	4.0	 Now take my money, damn you	0
8215	5.0	Ive never been able to find a good pair of rubber tipped headphones that fit or stay in your ear while active so the wired Apple headphones have always worked best for me	0
8217	5.0	 These fit the exact same as the normal wired headphones that used to come with new iPhones	1
8218	5.0	 Good purchase	1
8219	5.0	Love how they fit	1
8220	5.0	 Like that I can listen to one while the other charges	1
8221	5.0	 Never without battery life	1
8222	5.0	 Love the case	1
8223	5.0	 Nice and sturdy	1
8224	5.0	Great for while you’re working you can answer phone calls or send and receive texts with a tap on your ear	1
8225	5.0	 No more digging for my phone just to see it’s a spam call	1
8226	5.0	Extra bonus…got them on sale	1
8227	5.0	These are the real deal Apple AirPods 2	1
8228	5.0	 The headphones themselves are the newer version 2 but the case is just the older style and not wireless charging	0
8229	5.0	 I really didn’t need the wireless charging so I just went with these	1
8230	5.0	 Works great and the battery life is stellar	1
8231	5.0	 I use em all day and only have to charge every couples days	1
8232	5.0	 Would definitely buy again	1
8233	5.0	I almost bought the third generation but had concerns about them fitting or staying in my ears	1
8234	5.0	 These are a great product and the price was far less than on the Apple web site	1
8235	5.0	 They link quickly to my devices and have good sound quality	1
8236	5.0	 They also came on the day I ordered them	1
8237	5.0	 Very pleased with this purchase	1
8238	5.0	They fit well, are convenient, and the battery life is surprisingly long	1
8239	5.0	 I get 2-3 charges from the case which lasts me 2 days	1
8239	5.0	 I literally have my airpods in 24/7	0
8240	5.0	 I am an avid runner	1
8240	5.0	 these stay locked in my ears the entire time	1
8241	5.0	I've had a tiny bit of issue where sometimes (rarely) one airpod won't play anything, but putting them back in the case and taking them out again fixes it	1
8242	5.0	The only downside is that since I have long hair and these are wireless	1
8242	5.0	people will try to talk to me and I won't hear them, giving the impression that I am ignoring people and being rude	0
8243	3.0	Really makes me angry that Apple has proprietary stuff, and then it doesn’t work	0
8244	3.0	 These lasted about 20 months before beginning to have connective issues intermittently	0
8245	3.0	 Now the right one won’t work at all	0
8246	3.0	 So now I’m stuck blowing away another $200 bucks to replace them	0
8249	3.0	 And not the only one complaining about this	0
8250	5.0	In my original review I noted that the airpods are very comfortable and convenient to pair with Iphone and computer	1
8251	5.0	 They seem to be optimized for music, where they sound pretty good	1
8252	5.0	 However, they were problematic for listening to voices on telephone or zoom	0
8254	5.0	 But today I discovered that you can do a custom adjustment on the iphone	1
8255	5.0	 With that I now get voice sound on telephone and on zoom (using the iphone for zoom) that is great	1
8256	5.0	 The only problem is that I can't find any way to get that adjustment when I am using the Airpods with my macbook pro	0
8257	5.0	 Zoom on the mac is very muddy voice	0
8259	5.0	Works perfectly	1
8260	5.0	 Love them	1
8261	5.0	 I wish the tapping controls had more functionality	1
8261	5.0	 I love the look and feel and quality experience of them	1
8263	5.0	 If I lost these I’d buy another set	1
8264	5.0	 I also keep my wired buds and also a cheap Anker wireless buds that give more control over the functions	1
8265	5.0	 They all sound good and all have their uses	1
8266	4.0	I got these for a substantial discount	1
8267	4.0	 So I wasn't expecting them to be wonderful	1
8268	4.0	 The sound quality was excellent	1
8269	4.0	 The noise cancellation was very good	1
8270	4.0	 The battery life was average	1
8271	4.0	 And I have a hard time keeping them in my ears	0
8272	4.0	 But they work and for the kinds of calls that I do, they are sufficient	1
8273	4.0	 But if you want something for exercising or longer listing periods, probably not your best choice	1
8274	1.0	I've tried for two weeks to get used to these airpods	1
8275	1.0	 Bought some silicon covers to help hold them in my ear	0
8276	1.0	 As the silicon warms up, they fall out anyway	0
8277	1.0	 Just slip out without any encouragement	0
8278	1.0	 And even though they don't fit snug enough to stay in my ears, they are miserably uncomfortable	0
8279	1.0	 I wore them for a walk today and five hours later my ears still ache	0
8280	1.0	I liked everything else about these	1
8282	1.0	You can’t hear out of them	0
8283	1.0	 You need to turn the volume all the way up and then the sound is so muffled and you can’t hear it clearly	0
8284	1.0	 Everyone around you can hear a muffled noise also when it’s at the top volume	0
8285	1.0	 My kids would rather use the cheap headphones that come with the phone rather than these	0
8286	1.0	 We tried fixing with tips on Fb and Apple	0
8287	1.0	 Nothing worked	0
8288	1.0	 I bought 2 of these for my kids and they won’t even use them	0
8289	1.0	 So disappointed	0
8290	4.0	I didn't even consider buying AirPods for a while, as there are definitely many more affordable options for bluetooth earphones	0
8291	4.0	 However, I never seemed to be fully satisfied with the other options I tried	1
8292	4.0	 The sound quality is great, they connect flawlessly and I love that it's easy to switch between devices	1
8293	4.0	My only concern is that I have smaller ears and thick, puffy hair	1
8294	4.0	 I sometimes find the AirPods will get loose due to the fit or getting caught in my hair	0
8295	4.0	 Not a deal breaker for me, but I can't see myself wearing them when I'm too active because I'm fearful I may lose one	0
8296	2.0	After the second time I tried them, the left airpod would no longer charge and had to bring them to the apple store	0
8297	2.0	 The apple store representative told me the AirPods were defective and that I needed to contact Amazon to get them replaced	0
8298	2.0	 Talked to Amazon and they are replacing them	0
8299	2.0	 Apple needs to fix this charging issue with the AirPods stems because they don’t last very long or are defective or cheaply made	0
8300	5.0	I have been an Apple fanboy since they came out with iPods	1
8301	5.0	 These little guys are amazingly light weight, sound quality is amazing	1
8301	5.0	 I can have in on for most of the day without worrying about the battery life	1
8302	5.0	 I did not get the noise canceling ones, but with these on I can hardly hear other noises around me	1
8303	5.0	 Must have item in my opinion	1
8304	5.0	My first pair lasted just about a month and the left one failed	0
8306	5.0	I called AMAZON and I had a new replacement within 2 days	1
8307	5.0	 This second pair works great so far	1
8308	5.0	My son has had these for several years and has never had a problem with sound or charging	1
8309	5.0	 He steered me towards this product and I am glad	1
8310	5.0	So much easier to be using the AirPods for phone calls and not having to hold my phone anymore or use the speaker	1
8312	5.0	 Others hear me well when I am conversing with them on the phone while using the AirPods	1
8313	5.0	Very good product, excellent Amazon support for first 30 days or so on this item and then continued support is available through Amazon	1
8314	3.0	I've had my AirPods for about 2 months and I've had some discomfort with the left one	0
8315	3.0	 I figured I'd get used to it and discovered today that I have a small cut inside my ear from an uneven seam on the AirPods	0
8316	3.0	On the plus side, the sound quality is great and I like the functions available through the AirPods	1
8317	3.0	 If you're new to AirPods, take the time to go through the Tips section on your iPhone	1
8319	4.0	 Sound is decent enough for music and podcasts	1
8320	4.0	 Battery life could be a bit better but the case and earbuds charge fast	1
8321	4.0	 Occasionally I have pairing issues with my iPhone 11 but it’s a quick fix when it happens	0
8322	4.0	 Next to no sound isolation so if that’s a priority for you look elsewhere	0
8323	1.0	I've bought two pairs of airpods	1
8324	1.0	 The first was last year for my boyfriend	1
8325	1.0	 They work great and he's never had any problems	1
8326	1.0	 I bought a pair for myself	1
8326	1.0	it would never connect to my phone or charge and I was easily able to return/exchange	0
8327	1.0	 Now I'm on my third pair and they were fine for about 2 weeks, now the left one doesn't charge at all	0
8328	1.0	 Trust me I've tried everything humanly possible to fix it	0
8328	1.0	 I cannot, even when the case and airpods were full charged they died within 2 hours of use	0
8329	1.0	 Of course, the return window ended like 3 days ago	0
8330	1.0	 I really want my money back so I can just buy directly from Apple, these same fake	0
8331	1.0	 Don't waste your money	0
8332	5.0	I’ve wanted a pair of air pods since they first came out but never could bring myself to pay that much for headphones	1
8333	5.0	 Well I’m glad I finally did because these little guys are amazing	1
8334	5.0	 The battery life lasts almost all day for me, the sound is incredible	1
8335	5.0	 They don’t cancel out a lot of noise which is what I wanted anyways since I have kids and need to be able to hear them when they call for me	1
8336	5.0	 I think these AirPods are worth every penny because I use them everyday and I’m in love with them	1
8338	1.0	This is the second pair of air pods ordered	1
8339	1.0	 The right side won’t work	0
8340	1.0	 These were for my teenage daughter	1
8341	1.0	 She spent 2 hours on the phone with 7 different Apple techs to troubleshoot, only to find out that that the serial number on the box doesn’t match the air pods so they couldn’t help her	0
8342	1.0	 They said it the fault of Amazon for mixing up the box with the pods	1
8343	1.0	 We will be returning these	0
8345	5.0	I love my AirPods	1
8346	5.0	 I read all the negative reviews saying there fake but I don’t agree	1
8347	5.0	 the sound quality is good and they sync and work perfectly with my iPhone	1
8348	5.0	 These are not the current generation AirPods but Its not a big deal to me	1
8350	5.0	 If you want current generation AirPods they will cost you more money but they function exactly the same way, not a big difference	1
8351	2.0	I can’t really give a full review on this	0
8352	2.0	 I will say that when I first opened them both pods( left and right) worked	1
8353	2.0	 However, after trying them on a second time	1
8354	2.0	 It seemed that only 1 side would work	0
8355	2.0	 I thought maybe just needed a reset	1
8356	2.0	 After resetting it every way you could possibly imagine	0
8357	2.0	 There was simply no way to have both AirPods work at the same time	0
8358	2.0	 Once I put both AirPods in the case	1
8359	2.0	 The flashing amber lights come on	1
8360	2.0	 I did try to hold the button for 15 seconds	1
8361	2.0	 Still didn't work	0
8362	2.0	 Getting a replacement one sent	1
8363	2.0	 Hopefully this doesn’t have any problems	1
8364	2.0	I bought these expecting a nicely polished product from Apple	1
8365	2.0	 I got the opposite	0
8366	2.0	 They cut out horribly nonstop	0
8366	2.0	 I have tried troubleshooting them from every angle possible	0
8367	2.0	 I am working from home, and spend most of the day on the phone	1
8368	2.0	 These have caused more problems that they are worth	0
8368	2.0	 they're likely going to end up in the trash	0
8369	2.0	 I would not recommend buying these for remote work purposes	0
8370	2.0	 They also amplify strange noises, like quietly opening packages/envelopes	0
8371	2.0	 Sounds like that are amplified through the mic, and are deafening to people on the other side	0
8372	2.0	All that being said, for simple music listening, they work	1
8373	2.0	 The audio quality is so-so, but they work	1
8374	2.0	 It's nice to not have to hassle with cords at the gym	1
8375	5.0	I tried the Samsung Galaxy Buds before these	1
8375	5.0	they didn’t fit my ears well, they pressed on the cartilage in my ears and the sound was not at good	0
8376	5.0	 So I got these and I ave been SUPER happy	1
8377	5.0	 They fit just like the ear buds that come with iPhones	1
8378	5.0	 I use one at a time while listening to podcasts, books, or talking on them to make the battery last longer	1
8379	5.0	I purchased these hoping would hate them and could subsequently return them	0
8380	5.0	 Unfortunately, I immediately loved them	1
8381	5.0	 I would say the cost is justified for the product	1
8382	5.0	 They seem to be a bit more comfortable than the regular apple earbuds, and fit well in my ear even with a daith piercing (regular earbuds did not fit)	1
8383	5.0	 Sound and battery quality is great	1
8384	5.0	 I love that they fit in tiny skinny jean pockets so that I can always have them with me	1
8385	5.0	 As a bonus, I feel like a cool person when walking around with these, as I bought them maybe a year after they became popular	1
8386	5.0	My first wireless earbuds	1
8387	5.0	 I’ve had Apple’s wired buds forever and decided to try the wireless	1
8389	5.0	 Sent them back and got the AirPods 2 and they fit just like the old wired ones	1
8392	1.0	 My boyfriend purchased his headphones from Walmart and we did a comparison as far as how long these things hold charge	1
8393	1.0	 Today I disconnected my headphones early in the morning	1
8394	1.0	 We were both at 100% at 12pm now 8pm and he’s at 80% and I’m at 30% I spent a lot of money on these like everyone else	0
8396	2.0	This product was great, but after about 5 months they stopped syncing to my phone	0
8397	2.0	 I ran every diagnostic test and tried everything the internet and Apple told me to try	1
8398	2.0	 Still nothing	0
8399	2.0	It's obnoxious that products like these are beholden to the one month return window	0
8400	2.0	 That's okay for something like a shirt or mop	1
8401	2.0	 But tech should have a much longer window	1
8402	2.0	Just another reason I stopped buying from Amazon	0
8403	4.0	These are great and comfortable to wear although they have fell out of my ear several times, which is worrisome	1
8404	4.0	 They charge really fast which is a plus and can last a while	1
8405	4.0	 I wish they were a little bit louder although that probably wouldn’t be best if you’re worried about your hearing	1
8406	4.0	 I like the fact that they are cordless	1
8406	4.0	 I wish I could use them while on my laptop	0
8409	5.0	 They sound pretty crisp for the most part, and they embrace bass instead of being allergic to it like some cheaper wireless earbuds	1
8410	5.0	 They charge really really fast too, 15 minutes of charging for 3 hours of playtime	1
8411	5.0	 The experience is seamless, everything works as it should consistently	1
8412	5.0	 Not many earbuds topping these besides the pros of course	1
8413	5.0	 Good buy	1
8420	3.0	Arrived with the left one not working	0
8421	3.0	 So, I ran to my local Apple store	1
8422	3.0	 They had to send it out for repair	0
8423	3.0	 they were delivered back to my home by Tuesday	1
8424	3.0	 So, it was a little frustrating to have them arrive not working, but having them fixed was pretty pain-free and I only had to wait a couple extra days	0
8425	3.0	 I do love my airpods	1
8426	5.0	Sounds perfect	1
8427	5.0	 They are original Apple AirPods in the original box wrapped up in plastic	1
8428	5.0	 Been already using it for about 2 hours and battery life is at same percentage	1
8429	5.0	 Came with a charger	1
8430	5.0	 Easy to pair once I took my iPhone out it automatically asked to pair	1
8431	5.0	Was torn between this one and the Pro model but I’m glad I went with the regular AirPods 2	1
8432	5.0	 They are super comfy and sound quality is plenty good for my liking	1
8433	5.0	 Battery life is superb and I use it everyday	1
8434	5.0	 I don’t have any complaints	1
8435	5.0	 Only con I can think of is that the case can attract all kinds of lint and other things when they are in your pants pockets all day	0
8438	4.0	Please disregard my first review as there was a bit of confusion as to APPLE's warranty	1
8440	4.0	 seller's RETURN policy	1
8441	4.0	 The seller, as it turns out, was never at fault in this case for which I do humbly apologize	1
8442	4.0	 The seller deserves an A+++	1
8443	4.0	 the product itself does not due to the intermittent performance & extremely short reception distance	1
8444	4.0	 I will be relying on the manufacturer's 1 year warranty	1
8445	1.0	These consistently play at max volume for the first 10 seconds they start up	0
8446	1.0	 I am usually good about remembering and let them play super load before they quiet back down to a reasonable volume	0
8447	1.0	 Yesterday I forgot and now I think I have permanent hearing damage	0
8448	1.0	 for over 24 hours I have had a constant high pitch sound in my ear	0
8449	1.0	 I will be going to my doctor tomorrow to talk about the potential damage these headphones did to my hearing	0
8450	1.0	 1 star because it is legitimately dangerous to use	0
8451	5.0	I know some people were concerned that this was a knockoff product	0
8452	5.0	 I received the Airpods in original Apple packaging with serial number	1
8453	5.0	 I am very happy with my purchase as it was exactly what I expected	1
8454	5.0	 Good wireless headphones for everyday use that transfers with easy between my many Apple products (MacBook, iPad, and iPhone)	1
8455	5.0	 That's easily the best part for me, their smooth integration with all other Apple products	1
8456	5.0	 They are not the top of the line wireless headphones for sound quality and features, if that is what you're looking for, but perfect for my daily use	1
8457	5.0	I didn’t want AirPods	0
8458	5.0	I didn’t think they looked good	0
8459	5.0	I didn’t think they would look good on me	0
8460	5.0	Then, my brother got them for me	1
8461	5.0	 And i’ve never been more grateful	1
8462	5.0	 They’re Incredible, they’re so convenient and sturdy	1
8463	5.0	 I’ve dropped them from 4-6 feet plenty of times and they barely even scratch	1
8464	5.0	 I promise you’ll like them once you have them, and if you already want them you’ll be grateful if you do get them	1
8465	5.0	 I even got my girlfriend (who didn’t want airpods) some and she too loves them now	1
8466	5.0	 It’s easily worth the money	1
8467	5.0	I was a little hesitant to get these at first	1
8468	5.0	 I had heard reports of AirPods falling out of people’s ears and getting lost	1
8469	5.0	 I had one of my AirPods fall off on a plane seat	1
8470	5.0	I have not had any other problems with my AirPods	1
8471	5.0	 Siri does require you to speak clearly when making requests, so don’t mumble	1
8473	5.0	I bought these expecting to have an issue with them falling out like standard wired earbuds	1
8474	5.0	 I was wrong	1
8474	5.0	 I have had them over 2 months now and have not had them drop out yet	1
8477	5.0	 The sound quality and background noise elimination were great	1
8478	5.0	The batteries on my original AirPods failed after about a year so I needed a replacement	1
8480	5.0	 These are excellent	1
8481	5.0	 Their device switching is must better than my original pair and the battery life is much improved also	1
8482	5.0	 Comfortable to wear with excellent audio quality and the microphone pick up for calls is unsurpassed in a device this small	1
8483	1.0	Right earplug is discharging to 0% in a charging case if both earplugs are being charging	0
8484	1.0	If I eject left earplug from the case then right earplug starts charging	0
8485	1.0	Support person just walked me through standard script without reading (or understanding) what is my problem	0
8486	1.0	 If it is 0% charged - let me explain how to charge it	0
8489	1.0	 My problem is I cannot charge both plugs simultaneously but there is no script about this and they do not want to listen to me	0
8490	5.0	I bought these from one of the used offers so they were a little bit cheaper, no damages to the box or anything, they were basically brand new, just had to change the name once I paired them to my phone	1
8491	5.0	 They were exactly what I was expecting and I'd definitely purchase again	1
8492	5.0	 Thanks Apple	1
8493	5.0	Made the purchase for my son	1
8494	5.0	 He uses how iPods for social media, music and his virtual learning	1
8495	5.0	 Like any child’s he can sometimes misplace them, cost makes them easier to replace when lost	1
8496	5.0	 The fact that I can replace them if lost or damaged if I add them to my apple coverage with my other devices reduces my cost when they do have to be replaced	1
8497	5.0	 More often then not lower cost items cannot be insured	1
8498	4.0	I loved them at first	1
8499	4.0	 Great integrated design with the charging case	1
8500	4.0	 Super fast linking to iPhone	1
8501	4.0	 They have always been in the house and have never seen any moisture or other contaminants	1
8502	4.0	 The sound quality is quite bad; high end is cut quite a bit	0
8503	4.0	 Often have to reposition the left one in order to balance out the volume	0
8504	4.0	 I was a big fan but can’t stand them now	0
8505	5.0	Love my air pods	1
8506	5.0	 Use them for work everyday	1
8508	5.0	 With wireless ear buds makes everything so much easier	1
8509	5.0	 Love them they look great for a nice case for them to keep them protected	1
8510	5.0	 They last pretty long	1
8511	5.0	 I use one ear bud at a time so they last me all day	1
8512	1.0	After a month of regular use, these AirPods will begin to show faulty behavior	0
8513	1.0	 More often now when taking the AirPods out of the case and putting them into my ears, one AirPod does not work	0
8514	1.0	 So, then I have to constantly place them both back into the case, close the cover, and start over again; or disconnect the AirPods and re-connect them through bluetooth	0
8515	1.0	 This is extremely frustrating and inconvenient when you need them to work	0
8516	1.0	 Apple needs to ensure that their products can perform even basic functions as intended before releasing them to the consumer market - totally useless, defective tech	0
8517	2.0	I'm not sure if these are genuine Apple or not	0
8518	2.0	 I've owned another pair before which work as you'd expect but i bought them from the Apple store when they first came out	1
8519	2.0	 The ones from Amazon don't seem to connect right away and sometimes i have to manually tell it to connect to my bluetooth on my iPhone SE again	0
8520	2.0	 I tried these on my wife's 11 Pro and same thing occurred; it took a long time to connect	0
8521	4.0	Beautiful quality in appearance and function	1
8522	4.0	My ears are too small for these and they became painful after a little while	0
8523	4.0	Then when I didn’t put them in as far to avoid pain I didn’t take them out when I got up and they fell out	0
8526	5.0	 Switched to wireless earbuds a year ago and never looked back	1
8527	5.0	 These work for me and stay in my ears for 10+ mile runs while sweating	1
8528	5.0	 Battery life is great, works with Siri, and range of Bluetooth great	1
8529	5.0	 Haven’t used during cold weather yet	1
8530	5.0	 A lot better than those $40 knock offs I bought first	1
8531	5.0	One time a did experience where only one AirPod was working	1
8532	5.0	 I just turned Bluetooth off and back on, it was remedied	1
8534	5.0	 Haven’t had the problem since	1
8535	4.0	I actually like these earbuds and feel that they fit comfortably in my ears	1
8536	4.0	 I have super small ear canals and the earbuds that fit IN my ears never fit comfortably	1
8537	4.0	 I downloaded an app that enables me to get my calls and to hang up by tapping the earbuds	1
8538	4.0	 I've been pleased with the sound quality and those who are on the other end of my calls have noted that the call quality is really good	1
8539	4.0	 Battery life could be better but overall all this is a good purchase for sure	1
8540	5.0	These things are great	1
8541	5.0	 The hey Siri feature makes them much better than the original version	1
8542	5.0	 I wasn’t a fan of the AirPods Pro with the supposed noise cancelation as they just created white noise and I felt every bump in the road in my ear drums	0
8543	5.0	 So, you get a great product that just works with the base model	1
8544	5.0	 Also, I didn’t see the need for wireless charging as the case lasts a long time and only needs charged two or three times a week	1
8547	4.0	If you're looking for noise cancelling/ sound quality, these are not the right headphones	0
8548	4.0	 I have better quality headphones for the gym	1
8549	4.0	 I wanted these for work and school, to be discrete about my listening	1
8550	4.0	 I didn't want it to be noise canceling because I still wanted to be able to hear people talking to me	1
8551	5.0	Every kind of headphone hurts my ears; over-ear or in-ear, cheap and expensive	0
8552	5.0	 I can’t have them on/in for more that an hour, and even that’s stretching it	0
8553	5.0	 I decided to try these because there was an Amazon coupon, and they are definitely the best I’ve tried	1
8554	5.0	 I can barely feel them in	1
8555	5.0	 And they are pain-free to set up, as in no setup/pairing needed AT ALL	1
8556	5.0	 I love how I can go from listening on my iPad to my iPhone to my Macbook with no complications whatsoever	1
8557	5.0	 Great buy	1
8558	5.0	Bought this pair as a gift for my mom but own my own	1
8560	1.0	The air pods refuse to connect to my iPhone and when it does it’s for a split second	0
8561	1.0	 The second it connects to my phone it immediately disconnects before any sound comes out of it	0
8563	1.0	 Worst experience buying from here, and I am furious about it	0
8564	2.0	So yea my AirPods won't connect to any of my devices and yes before u ask i did reset, repair and try the stuff they tell you to do online	0
8567	2.0	 I'll update if i can get them fixed at the apple store but as of right now its a no from me I'm a bit disappointed	0
8568	1.0	After owning these for less than one year the right AirPod started to sound lower than the left AirPod	0
8569	1.0	 A week later the left AirPod began to sound low as well	1
8570	1.0	 Now, I can hardly hear any sound out of both AirPods	0
8571	1.0	 I have to turn the volume up to the max just to hear out of my AirPods	0
8572	1.0	 I’m disappointed because these AirPods won’t last longer than a year	0
8573	5.0	I'm an office manager so I spend a great deal of time on the phone and typing on my keyboard at the same time	1
8574	5.0	 The airpods work great for me	1
8575	5.0	 I was so tired of trying to hold my phone to my ear by leaning to one shoulder or the other, or putting my phone on speaker, which bothered my boss	0
8576	5.0	 Now I can talk hands free without crimping my neck or making the whole office listen to the speaker phone	1
8577	5.0	 Also, it works great because no one I speak to when using the airpods has to ask me to repeat myself	1
8578	5.0	 They can hear me loud and clear now	1
8580	5.0	These were a Christmas gift for our daughter who was tired of having her iPhone fall and jerk her earbuds out of her ears	1
8581	5.0	 She says these are great and she loves them	1
8582	5.0	 She said she walked quite a distance from her phone without thinking and was surprised that they still worked from that far away	1
8583	5.0	 So, I guess I would recommend them since she’s happy	1
8584	5.0	I chose the gen 2 over the recent releases because the shape of it fits perfect in my ear	1
8585	5.0	 The ones with the round rubber ear piece at the end usually fall out or come loose, but these sit perfect in my ear	1
8586	5.0	 The sound quality is great, super easy to pair with my phone, and those it's not noise cancelling, turning up what you're listening to usually covers it	1
8587	5.0	 Highly recommend	1
8589	5.0	 But I saw these and I knew I had to have them once they came down in price	1
8590	5.0	 They arrived today and they really live up to the name	1
8591	5.0	 I been using them all day and I love how they fit in my ears comfortably and how easy it was to pair them	1
8592	5.0	 the sound quality is amazing and I love the little case it comes in	1
8593	5.0	 It's so cute	1
8595	5.0	 Five stars	1
8596	1.0	Back to school time	1
8597	1.0	time to purchase my 5th pair of airpods for my teenager	0
8598	1.0	 Did you know teenagers can lose one or both earbuds with such regularity	0
8599	1.0	 Apple is so smart to sell these to teenagers, knowing they will be repeat customers by default for life	0
8600	1.0	 No, I will not buy the Pro's	0
8601	1.0	 I'm a sucker, but not that stupid	0
8602	5.0	These are the real deal	1
8603	5.0	 I love them	1
8604	5.0	 Didn’t realize I needed them till I started wearing them	1
8605	5.0	I can walk around the house without my phone attached to my hand and carry on a conversation while doing other things	1
8606	5.0	Sound quality on both sides is excellent	1
8607	5.0	Also, they stay put even while jogging	1
8609	5.0	 Comfortable and charge quickly	1 
8611	5.0	 Great to have both	1
8612	5.0	I wear these every day	1
8613	5.0	 Excellent ear buds	1
8614	4.0	I believe ear pods stretch out your earholes the way your feet stretch out leather slip on shoes	1
8615	4.0	 After using a few days EarPods fell out	0
8616	4.0	 I had phantom pod syndrome and it still felt jammed in even though it was missing	0
8617	4.0	 I think i will have to return to wireless that are wired together as they don't sell replacements	0
8618	4.0	 So I am looking for a left side if anyone is stuck with a half set	1
8620	5.0	 I'm on the phone a lot and the wired earpods were starting to get on my nerves	1
8621	5.0	 Got these at a $100 sale	1
8625	5.0	Great all around headphones	1
